session_id,date,subject_id,device_id,test_id,test_condition,recording_start_time,trial_number,marker_index,marker_id,target_key,target_label,marker_start_s,analysis_start_s,marker_end_s,target_settle_time_s,settle_excluded_valid_samples,valid_samples,coordinate_space,paper_qc_status,paper_qc_valid_samples,paper_qc_excluded_samples,paper_qc_mean_gaze_x,paper_qc_mean_gaze_y,paper_qc_gaze_direction_x_normalised,paper_qc_gaze_direction_y_normalised,paper_qc_gaze_direction_x_deg,paper_qc_gaze_direction_y_deg,paper_qc_omae_normalised,paper_qc_precision_rms_normalised,paper_qc_omae_deg,paper_qc_precision_rms_deg,target_x,target_y,mean_gaze_x,mean_gaze_y,target_x_centered,target_y_centered,gaze_direction_x_normalised,gaze_direction_y_normalised,error_x_normalised,error_y_normalised,centroid_error_normalised,omae_normalised,precision_rms_normalised,target_eccentricity_normalised,target_x_deg,target_y_deg,gaze_direction_x_deg,gaze_direction_y_deg,error_x_deg,error_y_deg,centroid_error_deg,omae_deg,precision_rms_deg,target_eccentricity_deg
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,10,centre_r2,"0.500000,0.500000",centre,30.0,30.6,32.34,0.6,35,104,normalised,included,104,0,0.5017684247597383,0.499486064748409,0.001768424759738263,0.0005139352515909912,0.08950215355500488,0.014723160105510627,0.00502385951443834,0.005317080555982712,0.20521753938997714,0.21493480263300635,0.5,0.5,0.5017684247597383,0.499486064748409,0.0,-0.0,0.001768424759738263,0.0005139352515909912,0.001768424759738263,0.0005139352515909912,0.0018415905010841114,0.00502385951443834,0.005317080555982712,0.0,0.0,-0.0,0.08950215355500488,0.014723160105510627,0.08950215355500488,0.014723160105510627,0.09070505073696555,0.20521753938997714,0.21493480263300635,0.0
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,11,bottom_left_r2,"0.150000,0.850000",bottom_left,33.0,33.6,35.34,0.6,36,104,normalised,included,104,0,0.15263607033667,0.8486266472610959,-0.34736392966332996,-0.34862664726109593,-17.058010592634425,-9.8880664988198,0.005784104709073687,0.005759131999788234,0.23731743362506297,0.23412361749114782,0.15,0.85,0.15263607033667,0.8486266472610959,-0.35,-0.35,-0.34736392966332996,-0.34862664726109593,0.0026360703366700156,0.0013733527389040434,0.0029723668288632894,0.005784104709073687,0.005759131999788234,0.49497474683058323,-17.179865595874652,-9.926245506651705,-17.058010592634425,-9.8880664988198,0.1334146314388024,0.03934365167713661,0.13909484396903127,0.23731743362506297,0.23412361749114782,19.55804506682334
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,12,top_left_r2,"0.150000,0.150000",top_left,36.0,36.6,38.34,0.6,36,104,normalised,included,104,0,0.15214476918596542,0.14903674620878585,-0.3478552308140346,0.3509632537912142,-17.080733580422265,9.953018513181549,0.005790198070969722,0.005987262895788727,0.2383826001535099,0.25093272790821725,0.15,0.15,0.15214476918596542,0.14903674620878585,-0.35,0.35,-0.3478552308140346,0.3509632537912142,0.0021447691859654283,0.000963253791214147,0.002351147108829057,0.005790198070969722,0.005987262895788727,0.49497474683058323,-17.179865595874652,9.926245506651705,-17.080733580422265,9.953018513181549,0.1085493665684136,0.027595186284572443,0.11200203410735807,0.2383826001535099,0.25093272790821725,19.55804506682334
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,13,top_left_r2,"0.150000,0.150000",top_left,39.0,39.6,41.34,0.6,36,104,normalised,included,104,0,0.1515218371882273,0.149248179359606,-0.3484781628117727,0.350751820640394,-17.10953661655221,9.947142243282775,0.005328671987991058,0.005767108980696427,0.21491427597601737,0.2334899810076211,0.15,0.15,0.1515218371882273,0.149248179359606,-0.35,0.35,-0.3484781628117727,0.350751820640394,0.001521837188227293,0.000751820640394002,0.0016974164788860747,0.005328671987991058,0.005767108980696427,0.49497474683058323,-17.179865595874652,9.926245506651705,-17.10953661655221,9.947142243282775,0.07702206932993542,0.02153807380819479,0.07997678831699859,0.21491427597601737,0.2334899810076211,19.55804506682334
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,14,top_right_r2,"0.850000,0.150000",top_right,42.0,42.6,44.34,0.6,35,104,normalised,included,104,0,0.8521434419856622,0.14865484521445207,0.35214344198566216,0.35134515478554795,17.278830425283765,9.963631985831807,0.005461050242159992,0.005353105183993363,0.22470773873424965,0.21933429606197893,0.85,0.15,0.8521434419856622,0.14865484521445207,0.35,0.35,0.35214344198566216,0.35134515478554795,0.0021434419856621867,0.0013451547855479196,0.0025305700826062745,0.005461050242159992,0.005353105183993363,0.49497474683058323,17.179865595874652,9.926245506651705,17.278830425283765,9.963631985831807,0.10848219551394445,0.03853584019116589,0.11512337132273368,0.22470773873424965,0.21933429606197893,19.55804506682334
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,15,inner_top_left_r2,"0.330000,0.330000",inner_top_left,45.0,45.6,47.34,0.6,35,104,normalised,included,104,0,0.33215064352435353,0.32900152067400995,-0.16784935647564647,0.17099847932599005,-8.43362853000846,4.8868608621310194,0.0060109115203868906,0.006149632596623022,0.25044581133555427,0.2541440874306467,0.33,0.33,0.33215064352435353,0.32900152067400995,-0.16999999999999998,0.16999999999999998,-0.16784935647564647,0.17099847932599005,0.0021506435243535127,0.0009984793259900648,0.0023711238966518115,0.0060109115203868906,0.006149632596623022,0.24041630560342614,-8.540104546894366,4.858462919034286,-8.43362853000846,4.8868608621310194,0.10884667323577475,0.02860432327869958,0.11254244376029074,0.25044581133555427,0.2541440874306467,9.790231559838404
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,16,inner_bottom_left_r2,"0.330000,0.660000",inner_bottom_left,48.0,48.6,50.34,0.6,36,104,normalised,included,104,0,0.3319726573093637,0.6585706941980173,-0.1680273426906363,-0.15857069419801728,-8.442442671198208,-4.533232751938684,0.005375942313906814,0.005473141477780632,0.22760475930032845,0.23379776892958024,0.33,0.66,0.3319726573093637,0.6585706941980173,-0.16999999999999998,-0.16000000000000003,-0.1680273426906363,-0.15857069419801728,0.00197265730936369,0.0014293058019827498,0.0024360402163690863,0.005375942313906814,0.005473141477780632,0.23345235059857505,-8.540104546894366,-4.573921259900862,-8.442442671198208,-4.533232751938684,0.09983859440769918,0.04094658807272058,0.10790904142083714,0.22760475930032845,0.23379776892958024,9.656235306212883
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,17,bottom_right_r2,"0.850000,0.850000",bottom_right,51.0,51.6,53.34,0.6,36,104,normalised,included,104,0,0.8517270923223392,0.8491674030848275,0.35172709232233923,-0.3491674030848275,17.259615451037472,-9.903100493183238,0.005246581817440395,0.00562591876842486,0.2112280414551035,0.22568500458811083,0.85,0.85,0.8517270923223392,0.8491674030848275,0.35,-0.35,0.35172709232233923,-0.3491674030848275,0.001727092322339252,0.0008325969151724566,0.0019173068385206062,0.005246581817440395,0.00562591876842486,0.49497474683058323,17.179865595874652,-9.926245506651705,17.259615451037472,-9.903100493183238,0.08741027131357927,0.023852143259603015,0.09060617254729349,0.2112280414551035,0.22568500458811083,19.55804506682334
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,18,inner_bottom_right_r3,"0.660000,0.660000",inner_bottom_right,54.0,54.6,56.34,0.6,36,104,normalised,included,104,0,0.6627209135972978,0.6592566350786908,0.1627209135972978,-0.1592566350786908,8.179489282309655,-4.552760225957026,0.005464198853118011,0.005404725966952901,0.2300493667123247,0.22475243456292296,0.66,0.66,0.6627209135972978,0.6592566350786908,0.16000000000000003,-0.16000000000000003,0.1627209135972978,-0.1592566350786908,0.0027209135972977583,0.0007433649213092197,0.002820631526838075,0.005464198853118011,0.005404725966952901,0.22627416997969527,8.044522463335591,-4.573921259900862,8.179489282309655,-4.552760225957026,0.1377086327319238,0.021295835333888492,0.13934552966787644,0.2300493667123247,0.22475243456292296,9.224536194561267
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,19,bottom_left_r3,"0.150000,0.850000",bottom_left,57.0,57.6,59.34,0.6,35,104,normalised,included,104,0,0.15207448084819875,0.848938975449649,-0.34792551915180125,-0.348938975449649,-17.08398400772946,-9.896749957816105,0.005385025554867908,0.0055685743738173865,0.2182111975730092,0.22094838069374828,0.15,0.85,0.15207448084819875,0.848938975449649,-0.35,-0.35,-0.34792551915180125,-0.348938975449649,0.002074480848198751,0.001061024550350953,0.0023300737941084294,0.005385025554867908,0.0055685743738173865,0.49497474683058323,-17.179865595874652,-9.926245506651705,-17.08398400772946,-9.896749957816105,0.10499199674868649,0.030396111495844258,0.10930342555824395,0.2182111975730092,0.22094838069374828,19.55804506682334
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,20,inner_top_right_r3,"0.660000,0.330000",inner_top_right,60.0,60.6,62.34,0.6,36,103,normalised,included,103,0,0.6617346092751895,0.32942282016304214,0.16173460927518946,0.17057717983695786,8.130575622230317,4.874878894809494,0.005180920079722977,0.00547833012424664,0.2137958932359041,0.22889827616643513,0.66,0.33,0.6617346092751895,0.32942282016304214,0.16000000000000003,0.16999999999999998,0.16173460927518946,0.17057717983695786,0.0017346092751894249,0.0005771798369578751,0.001828115396183704,0.005180920079722977,0.00547833012424664,0.23345235059857505,8.044522463335591,4.858462919034286,8.130575622230317,4.874878894809494,0.08779071296884473,0.01653498387983364,0.0893342830028563,0.2137958932359041,0.22889827616643513,9.365177315044619
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,21,inner_bottom_right_r3,"0.660000,0.660000",inner_bottom_right,63.0,63.6,65.34,0.6,36,104,normalised,included,104,0,0.6622612658443722,0.6588196668951629,0.16226126584437217,-0.15881966689516291,8.156695521135529,-4.540320668503187,0.005756822652597443,0.0060575882427959474,0.24735078184801962,0.2653200355648041,0.66,0.66,0.6622612658443722,0.6588196668951629,0.16000000000000003,-0.16000000000000003,0.16226126584437217,-0.15881966689516291,0.00226126584437214,0.0011803331048371168,0.0025507860469467986,0.005756822652597443,0.0060575882427959474,0.22627416997969527,8.044522463335591,-4.573921259900862,8.156695521135529,-4.540320668503187,0.11444538828993808,0.033814048737597746,0.11933620871447155,0.24735078184801962,0.2653200355648041,9.224536194561267
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,22,centre_r3,"0.500000,0.500000",centre,66.0,66.6,68.34,0.6,36,104,normalised,included,104,0,0.5019494480624592,0.49822634081884115,0.0019494480624592248,0.0017736591811588487,0.09866394842679169,0.05081157936697979,0.005216837854059238,0.005284751857905903,0.21438764382775868,0.22380788704094548,0.5,0.5,0.5019494480624592,0.49822634081884115,0.0,-0.0,0.0019494480624592248,0.0017736591811588487,0.0019494480624592248,0.0017736591811588487,0.002635567232899799,0.005216837854059238,0.005284751857905903,0.0,0.0,-0.0,0.09866394842679169,0.05081157936697979,0.09866394842679169,0.05081157936697979,0.11097919223468537,0.21438764382775868,0.22380788704094548,0.0
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,23,inner_bottom_left_r3,"0.330000,0.660000",inner_bottom_left,69.0,69.6,71.34,0.6,35,104,normalised,included,104,0,0.3321100850435524,0.658747491404942,-0.16788991495644762,-0.15874749140494204,-8.435637081484396,-4.538265944060179,0.0053850936445410495,0.005469639136373168,0.22101829323350572,0.2221936667728522,0.33,0.66,0.3321100850435524,0.658747491404942,-0.16999999999999998,-0.16000000000000003,-0.16788991495644762,-0.15874749140494204,0.0021100850435523677,0.0012525085950579884,0.0024538208312176206,0.0053850936445410495,0.005469639136373168,0.23345235059857505,-8.540104546894366,-4.573921259900862,-8.435637081484396,-4.538265944060179,0.10679396420534841,0.03588172345947112,0.11266074252011408,0.22101829323350572,0.2221936667728522,9.656235306212883
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,24,inner_top_right_r3,"0.660000,0.330000",inner_top_right,72.0,72.6,74.34,0.6,35,104,normalised,included,104,0,0.6620998431018544,0.32848914351616515,0.16209984310185444,0.17151085648383485,8.148690010189084,4.901432546210154,0.005438387927751511,0.005619544566199232,0.22693124691829178,0.23858727705744673,0.66,0.33,0.6620998431018544,0.32848914351616515,0.16000000000000003,0.16999999999999998,0.16209984310185444,0.17151085648383485,0.002099843101854404,0.001510856483834866,0.002586895507582666,0.005438387927751511,0.005619544566199232,0.23345235059857505,8.044522463335591,4.858462919034286,8.148690010189084,4.901432546210154,0.10627560830137761,0.04328284175342509,0.11475147369928969,0.22693124691829178,0.23858727705744673,9.365177315044619
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,25,bottom_left_r3,"0.150000,0.850000",bottom_left,75.0,75.6,77.34,0.6,36,104,normalised,included,104,0,0.15247857418586028,0.8487634599027218,-0.3475214258141397,-0.34876345990272184,-17.06529549150093,-9.891870268866384,0.005768154861437295,0.005779493762123942,0.23494149626406935,0.23196770347854417,0.15,0.85,0.15247857418586028,0.8487634599027218,-0.35,-0.35,-0.3475214258141397,-0.34876345990272184,0.0024785741858602828,0.0012365400972781382,0.0027699027793389413,0.005768154861437295,0.005779493762123942,0.49497474683058323,-17.179865595874652,-9.926245506651705,-17.06529549150093,-9.891870268866384,0.12544359161502563,0.0354242598726334,0.13034939525941658,0.23494149626406935,0.23196770347854417,19.55804506682334
2026_01_01/000,2026_01_01,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767261600.0,1,26,top_right_r3,"0.850000,0.150000",top_right,78.0,78.6,80.34,0.6,36,104,normalised,included,104,0,0.8520419435395071,0.1492160526299537,0.35204194353950713,0.3507839473700463,17.274146534727432,9.948035141175145,0.0048901346621537155,0.005147184294793796,0.2023705923849002,0.21118164748746218,0.85,0.15,0.8520419435395071,0.1492160526299537,0.35,0.35,0.35204194353950713,0.3507839473700463,0.0020419435395071517,0.0007839473700463062,0.0021872601348576523,0.0048901346621537155,0.005147184294793796,0.49497474683058323,17.179865595874652,9.926245506651705,17.274146534727432,9.948035141175145,0.10334524761484387,0.022458436681820376,0.10575736094871961,0.2023705923849002,0.21118164748746218,19.55804506682334
2026_01_08/000,2026_01_08,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767866400.0,2,0,top_right_r1,"0.850000,0.150000",top_right,0.0,0.6,2.34,0.6,35,104,normalised,included,104,0,0.8538589489818238,0.14893162810365862,0.3538589489818238,0.3510683718963414,17.357960560387294,9.95593993639514,0.006790086549743256,0.006628827731028517,0.2881138642808164,0.27660898126581734,0.85,0.15,0.8538589489818238,0.14893162810365862,0.35,0.35,0.3538589489818238,0.3510683718963414,0.0038589489818238176,0.0010683718963413746,0.004004111106501809,0.006790086549743256,0.006628827731028517,0.49497474683058323,17.179865595874652,9.926245506651705,17.357960560387294,9.95593993639514,0.19530555973133282,0.030606597394130016,0.19768917763308747,0.2881138642808164,0.27660898126581734,19.55804506682334
2026_01_08/000,2026_01_08,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767866400.0,2,1,inner_bottom_right_r1,"0.660000,0.660000",inner_bottom_right,3.0,3.6,5.34,0.6,35,104,normalised,included,104,0,0.6637020849717776,0.657978380396972,0.16370208497177763,-0.15797838039697198,8.228136477113852,-4.516369819197043,0.0068964177250624,0.006533148627064296,0.29464805290709645,0.2761073232253159,0.66,0.66,0.6637020849717776,0.657978380396972,0.16000000000000003,-0.16000000000000003,0.16370208497177763,-0.15797838039697198,0.003702084971777597,0.0020216196030280464,0.004218101345108817,0.0068964177250624,0.006533148627064296,0.22627416997969527,8.044522463335591,-4.573921259900862,8.228136477113852,-4.516369819197043,0.18736656121523498,0.05791511579255365,0.1961130823617837,0.29464805290709645,0.2761073232253159,9.224536194561267
2026_01_08/000,2026_01_08,SYNTHETIC_P01,SYNTHETIC_GP3,Synthetic longitudinal accuracy,synthetic_standard,1767866400.0,2,2,inner_bottom_left_r1,"0.330000,0.660000",inner_bottom_left,6.0,6.6,8.34,0.6,36,104,normalised,included,104,0,0.33332793043492653,0.6580021811204448,-0.16667206956507347,-0.15800218112044484,-8.375317429516697,-4.517047431242702,0.007051860926979542,0.006719896783239156,0.2944821806955954,0.27805323101078044,0.33,0.66,0.33332793043492653,0.6580021811204448,-0.16999999999999998,-0.16000000000000003,-0.16667206956507347,-0.15800218112044484,0.003327930434926518,0.001997818879555191,0.0038815462454049625,0.007051860926979542,0.006719896783239156,0.23345235059857505,-8.540104546894366,-4.573921259900862,-8.375317429516697,-4.517047431242702,0.1684303069451066,0.0572332759788683,0.1778886686512905,0.2944821806955954,0.27805323101078044,9.656235306212883
