FrameID,Time_s
125,4.166666666666667
126,4.2
127,4.233333333333333
128,4.266666666666667
129,4.3
130,4.333333333333333
131,4.366666666666666
132,4.4
133,4.433333333333334
134,4.466666666666667
135,4.5
136,4.533333333333333
137,4.566666666666666
138,4.6
139,4.633333333333333
140,4.666666666666667
141,4.7
142,4.733333333333333
143,4.766666666666667
144,4.8
145,4.833333333333333
146,4.866666666666666
147,4.9
148,4.933333333333334
149,4.966666666666667
150,5.0
151,5.033333333333333
152,5.066666666666666
153,5.1
154,5.133333333333333
155,5.166666666666667
156,5.2
157,5.233333333333333
158,5.266666666666667
159,5.3
160,5.333333333333333
161,5.366666666666666
162,5.4
163,5.433333333333334
164,5.466666666666667
165,5.5
166,5.533333333333333
167,5.566666666666666
168,5.6
169,5.633333333333333
170,5.666666666666667
171,5.7
172,5.733333333333333
173,5.766666666666667
174,5.8
175,5.833333333333333
176,5.866666666666666
177,5.9
178,5.933333333333334
179,5.966666666666667
180,6.0
181,6.033333333333333
182,6.066666666666666
183,6.1
184,6.133333333333333
185,6.166666666666667
186,6.2
187,6.233333333333333
188,6.266666666666667
189,6.3
190,6.333333333333333
191,6.366666666666666
192,6.4
193,6.433333333333334
194,6.466666666666667
195,6.5
196,6.533333333333333
197,6.566666666666666
198,6.6
199,6.633333333333333
200,6.666666666666667
201,6.7
202,6.733333333333333
203,6.766666666666667
204,6.8
205,6.833333333333333
206,6.866666666666666
207,6.8999999999999995
208,6.933333333333334
209,6.966666666666667
210,7.0
211,7.033333333333333
212,7.066666666666666
213,7.1
214,7.133333333333333
215,7.166666666666667
216,7.2
217,7.233333333333333
218,7.266666666666667
219,7.3
220,7.333333333333333
221,7.366666666666666
222,7.3999999999999995
223,7.433333333333334
224,7.466666666666667
225,7.5
226,7.533333333333333
227,7.566666666666666
228,7.6
229,7.633333333333333
230,7.666666666666667
231,7.7
232,7.733333333333333
233,7.766666666666667
234,7.8
235,7.833333333333333
236,7.866666666666666
237,7.8999999999999995
238,7.933333333333334
239,7.966666666666667
240,8.0
241,8.033333333333333
242,8.066666666666666
243,8.1
244,8.133333333333333
245,8.166666666666666
246,8.2
247,8.233333333333333
248,8.266666666666666
249,8.3
250,8.333333333333334
251,8.366666666666667
252,8.4
253,8.433333333333334
254,8.466666666666667
255,8.5
256,8.533333333333333
257,8.566666666666666
258,8.6
259,8.633333333333333
260,8.666666666666666
261,8.7
262,8.733333333333333
263,8.766666666666666
264,8.8
265,8.833333333333334
266,8.866666666666667
267,8.9
268,8.933333333333334
269,8.966666666666667
270,9.0
271,9.033333333333333
272,9.066666666666666
273,9.1
274,9.133333333333333
275,9.166666666666666
276,9.2
277,9.233333333333333
278,9.266666666666666
279,9.3
280,9.333333333333334
281,9.366666666666667
282,9.4
283,9.433333333333334
284,9.466666666666667
285,9.5
286,9.533333333333333
287,9.566666666666666
288,9.6
289,9.633333333333333
290,9.666666666666666
291,9.7
292,9.733333333333333
293,9.766666666666666
294,9.8
295,9.833333333333334
296,9.866666666666667
297,9.9
298,9.933333333333334
299,9.966666666666667
300,10.0
301,10.033333333333333
302,10.066666666666666
303,10.1
304,10.133333333333333
305,10.166666666666666
306,10.2
307,10.233333333333333
308,10.266666666666666
309,10.3
310,10.333333333333334
311,10.366666666666667
312,10.4
313,10.433333333333334
314,10.466666666666667
315,10.5
316,10.533333333333333
317,10.566666666666666
318,10.6
319,10.633333333333333
320,10.666666666666666
321,10.7
322,10.733333333333333
323,10.766666666666666
324,10.8
325,10.833333333333334
326,10.866666666666667
327,10.9
328,10.933333333333334
329,10.966666666666667
330,11.0
331,11.033333333333333
332,11.066666666666666
333,11.1
334,11.133333333333333
335,11.166666666666666
336,11.2
337,11.233333333333333
338,11.266666666666666
339,11.3
340,11.333333333333334
341,11.366666666666667
342,11.4
343,11.433333333333334
344,11.466666666666667
345,11.5
346,11.533333333333333
347,11.566666666666666
348,11.6
349,11.633333333333333
350,11.666666666666666
351,11.7
352,11.733333333333333
353,11.766666666666666
354,11.8
355,11.833333333333334
356,11.866666666666667
357,11.9
358,11.933333333333334
359,11.966666666666667
360,12.0
361,12.033333333333333
362,12.066666666666666
363,12.1
364,12.133333333333333
365,12.166666666666666
366,12.2
367,12.233333333333333
368,12.266666666666666
369,12.3
370,12.333333333333334
371,12.366666666666667
372,12.4
373,12.433333333333334
374,12.466666666666667
375,12.5
376,12.533333333333333
377,12.566666666666666
378,12.6
379,12.633333333333333
380,12.666666666666666
381,12.7
382,12.733333333333333
383,12.766666666666666
384,12.8
385,12.833333333333334
386,12.866666666666667
387,12.9
388,12.933333333333334
389,12.966666666666667
390,13.0
391,13.033333333333333
392,13.066666666666666
393,13.1
394,13.133333333333333
395,13.166666666666666
396,13.2
397,13.233333333333333
398,13.266666666666666
399,13.299999999999999
400,13.333333333333334
401,13.366666666666667
402,13.4
403,13.433333333333334
404,13.466666666666667
405,13.5
406,13.533333333333333
407,13.566666666666666
408,13.6
409,13.633333333333333
410,13.666666666666666
411,13.7
412,13.733333333333333
413,13.766666666666666
414,13.799999999999999
415,13.833333333333334
416,13.866666666666667
417,13.9
418,13.933333333333334
419,13.966666666666667
420,14.0
421,14.033333333333333
422,14.066666666666666
423,14.1
424,14.133333333333333
425,14.166666666666666
426,14.2
427,14.233333333333333
428,14.266666666666666
429,14.299999999999999
430,14.333333333333334
431,14.366666666666667
432,14.4
433,14.433333333333334
434,14.466666666666667
435,14.5
436,14.533333333333333
437,14.566666666666666
438,14.6
439,14.633333333333333
440,14.666666666666666
441,14.7
442,14.733333333333333
443,14.766666666666666
444,14.799999999999999
445,14.833333333333334
446,14.866666666666667
447,14.9
448,14.933333333333334
449,14.966666666666667
450,15.0
451,15.033333333333333
452,15.066666666666666
453,15.1
454,15.133333333333333
455,15.166666666666666
456,15.2
457,15.233333333333333
458,15.266666666666666
459,15.299999999999999
460,15.333333333333334
461,15.366666666666667
462,15.4
463,15.433333333333334
464,15.466666666666667
465,15.5
466,15.533333333333333
467,15.566666666666666
468,15.6
469,15.633333333333333
470,15.666666666666666
471,15.7
472,15.733333333333333
473,15.766666666666666
474,15.799999999999999
475,15.833333333333334
476,15.866666666666667
477,15.9
478,15.933333333333334
479,15.966666666666667
480,16.0
481,16.03333333333333
482,16.066666666666666
483,16.1
484,16.133333333333333
485,16.166666666666668
486,16.2
487,16.233333333333334
488,16.266666666666666
489,16.3
490,16.333333333333332
491,16.366666666666667
492,16.4
493,16.433333333333334
494,16.466666666666665
495,16.5
496,16.53333333333333
497,16.566666666666666
498,16.6
499,16.633333333333333
500,16.666666666666668
501,16.7
502,16.733333333333334
503,16.766666666666666
504,16.8
505,16.833333333333332
506,16.866666666666667
507,16.9
508,16.933333333333334
509,16.966666666666665
510,17.0
511,17.03333333333333
512,17.066666666666666
513,17.1
514,17.133333333333333
515,17.166666666666668
516,17.2
517,17.233333333333334
518,17.266666666666666
519,17.3
520,17.333333333333332
521,17.366666666666667
522,17.4
523,17.433333333333334
524,17.466666666666665
525,17.5
526,17.53333333333333
527,17.566666666666666
528,17.6
529,17.633333333333333
530,17.666666666666668
531,17.7
532,17.733333333333334
533,17.766666666666666
534,17.8
535,17.833333333333332
536,17.866666666666667
537,17.9
538,17.933333333333334
539,17.966666666666665
540,18.0
541,18.03333333333333
542,18.066666666666666
543,18.1
544,18.133333333333333
545,18.166666666666668
546,18.2
547,18.233333333333334
548,18.266666666666666
549,18.3
550,18.333333333333332
551,18.366666666666667
552,18.4
553,18.433333333333334
554,18.466666666666665
555,18.5
556,18.53333333333333
557,18.566666666666666
558,18.6
559,18.633333333333333
560,18.666666666666668
561,18.7
562,18.733333333333334
563,18.766666666666666
564,18.8
565,18.833333333333332
566,18.866666666666667
567,18.9
568,18.933333333333334
569,18.966666666666665
570,19.0
571,19.03333333333333
572,19.066666666666666
573,19.1
574,19.133333333333333
575,19.166666666666668
576,19.2
577,19.233333333333334
578,19.266666666666666
579,19.3
580,19.333333333333332
581,19.366666666666667
582,19.4
583,19.433333333333334
584,19.466666666666665
585,19.5
586,19.53333333333333
587,19.566666666666666
588,19.6
589,19.633333333333333
590,19.666666666666668
591,19.7
592,19.733333333333334
593,19.766666666666666
594,19.8
595,19.833333333333332
596,19.866666666666667
597,19.9
598,19.933333333333334
599,19.966666666666665
600,20.0
601,20.03333333333333
602,20.066666666666666
603,20.1
604,20.133333333333333
605,20.166666666666668
606,20.2
607,20.233333333333334
608,20.266666666666666
609,20.3
610,20.333333333333332
611,20.366666666666667
612,20.4
613,20.433333333333334
614,20.466666666666665
615,20.5
616,20.53333333333333
617,20.566666666666666
618,20.6
619,20.633333333333333
620,20.666666666666668
621,20.7
622,20.733333333333334
623,20.766666666666666
624,20.8
625,20.833333333333332
626,20.866666666666667
627,20.9
628,20.933333333333334
629,20.966666666666665
630,21.0
631,21.03333333333333
632,21.066666666666666
633,21.1
634,21.133333333333333
635,21.166666666666668
636,21.2
637,21.233333333333334
638,21.266666666666666
639,21.3
640,21.333333333333332
641,21.366666666666667
642,21.4
643,21.433333333333334
644,21.466666666666665
645,21.5
646,21.53333333333333
647,21.566666666666666
648,21.6
649,21.633333333333333
650,21.666666666666668
651,21.7
652,21.733333333333334
653,21.766666666666666
654,21.8
655,21.833333333333332
656,21.866666666666667
657,21.9
658,21.933333333333334
659,21.966666666666665
660,22.0
661,22.03333333333333
662,22.066666666666666
663,22.1
664,22.133333333333333
665,22.166666666666668
666,22.2
667,22.233333333333334
668,22.266666666666666
669,22.3
670,22.333333333333332
671,22.366666666666667
672,22.4
673,22.433333333333334
674,22.466666666666665
675,22.5
676,22.53333333333333
677,22.566666666666666
678,22.6
679,22.633333333333333
680,22.666666666666668
681,22.7
682,22.733333333333334
683,22.766666666666666
684,22.8
685,22.833333333333332
686,22.866666666666667
687,22.9
688,22.933333333333334
689,22.966666666666665
690,23.0
691,23.03333333333333
692,23.066666666666666
693,23.1
694,23.133333333333333
695,23.166666666666668
696,23.2
697,23.233333333333334
698,23.266666666666666
699,23.3
700,23.333333333333332
701,23.366666666666667
702,23.4
703,23.433333333333334
704,23.466666666666665
705,23.5
706,23.53333333333333
707,23.566666666666666
708,23.6
709,23.633333333333333
710,23.666666666666668
711,23.7
712,23.733333333333334
713,23.766666666666666
714,23.8
715,23.833333333333332
716,23.866666666666667
717,23.9
718,23.933333333333334
719,23.966666666666665
720,24.0
721,24.03333333333333
722,24.066666666666666
723,24.1
724,24.133333333333333
725,24.166666666666668
726,24.2
727,24.233333333333334
728,24.266666666666666
729,24.3
730,24.333333333333332
731,24.366666666666667
732,24.4
733,24.433333333333334
734,24.466666666666665
735,24.5
736,24.53333333333333
737,24.566666666666666
738,24.6
739,24.633333333333333
740,24.666666666666668
741,24.7
742,24.733333333333334
743,24.766666666666666
744,24.8
745,24.833333333333332
746,24.866666666666667
747,24.9
748,24.933333333333334
749,24.966666666666665
750,25.0
751,25.03333333333333
752,25.066666666666666
753,25.1
754,25.133333333333333
755,25.166666666666668
756,25.2
757,25.233333333333334
758,25.266666666666666
759,25.3
760,25.333333333333332
761,25.366666666666667
762,25.4
763,25.433333333333334
764,25.466666666666665
765,25.5
766,25.53333333333333
767,25.566666666666666
768,25.6
769,25.633333333333333
770,25.666666666666668
771,25.7
772,25.733333333333334
773,25.766666666666666
774,25.8
775,25.833333333333332
776,25.866666666666667
777,25.9
778,25.933333333333334
779,25.966666666666665
780,26.0
781,26.03333333333333
782,26.066666666666666
783,26.099999999999998
784,26.133333333333333
785,26.166666666666668
786,26.2
787,26.233333333333334
788,26.266666666666666
789,26.3
790,26.333333333333332
791,26.366666666666667
792,26.4
793,26.433333333333334
794,26.466666666666665
795,26.5
796,26.53333333333333
797,26.566666666666666
798,26.599999999999998
799,26.633333333333333
800,26.666666666666668
801,26.7
802,26.733333333333334
803,26.766666666666666
804,26.8
805,26.833333333333332
806,26.866666666666667
807,26.9
808,26.933333333333334
809,26.966666666666665
810,27.0
811,27.03333333333333
812,27.066666666666666
813,27.099999999999998
814,27.133333333333333
815,27.166666666666668
816,27.2
817,27.233333333333334
818,27.266666666666666
819,27.3
820,27.333333333333332
821,27.366666666666667
822,27.4
823,27.433333333333334
824,27.466666666666665
825,27.5
826,27.53333333333333
827,27.566666666666666
828,27.599999999999998
829,27.633333333333333
830,27.666666666666668
831,27.7
832,27.733333333333334
833,27.766666666666666
834,27.8
835,27.833333333333332
836,27.866666666666667
837,27.9
838,27.933333333333334
839,27.966666666666665
840,28.0
841,28.03333333333333
842,28.066666666666666
843,28.099999999999998
844,28.133333333333333
845,28.166666666666668
846,28.2
847,28.233333333333334
848,28.266666666666666
849,28.3
850,28.333333333333332
851,28.366666666666667
852,28.4
853,28.433333333333334
854,28.466666666666665
855,28.5
856,28.53333333333333
857,28.566666666666666
858,28.599999999999998
859,28.633333333333333
860,28.666666666666668
861,28.7
862,28.733333333333334
863,28.766666666666666
864,28.8
865,28.833333333333332
866,28.866666666666667
867,28.9
868,28.933333333333334
869,28.966666666666665
870,29.0
871,29.03333333333333
872,29.066666666666666
873,29.099999999999998
874,29.133333333333333
875,29.166666666666668
876,29.2
877,29.233333333333334
878,29.266666666666666
879,29.3
880,29.333333333333332
881,29.366666666666667
882,29.4
883,29.433333333333334
884,29.466666666666665
885,29.5
886,29.53333333333333
887,29.566666666666666
888,29.599999999999998
889,29.633333333333333
890,29.666666666666668
891,29.7
892,29.733333333333334
893,29.766666666666666
894,29.8
895,29.833333333333332
896,29.866666666666667
897,29.9
898,29.933333333333334
899,29.966666666666665
900,30.0
901,30.03333333333333
902,30.066666666666666
903,30.099999999999998
904,30.133333333333333
905,30.166666666666668
906,30.2
907,30.233333333333334
908,30.266666666666666
909,30.3
910,30.333333333333332
911,30.366666666666667
912,30.4
913,30.433333333333334
914,30.466666666666665
915,30.5
916,30.53333333333333
917,30.566666666666666
918,30.599999999999998
919,30.633333333333333
920,30.666666666666668
921,30.7
922,30.733333333333334
923,30.766666666666666
924,30.8
925,30.833333333333332
926,30.866666666666667
927,30.9
928,30.933333333333334
929,30.966666666666665
930,31.0
931,31.03333333333333
932,31.066666666666666
933,31.099999999999998
934,31.133333333333333
935,31.166666666666668
936,31.2
937,31.233333333333334
938,31.266666666666666
939,31.3
940,31.333333333333332
941,31.366666666666667
942,31.4
943,31.433333333333334
944,31.466666666666665
945,31.5
946,31.53333333333333
947,31.566666666666666
948,31.599999999999998
949,31.633333333333333
950,31.666666666666668
951,31.7
952,31.733333333333334
953,31.766666666666666
954,31.8
955,31.833333333333332
956,31.866666666666667
957,31.9
958,31.933333333333334
959,31.966666666666665
960,32.0
961,32.03333333333333
962,32.06666666666666
963,32.1
964,32.13333333333333
965,32.166666666666664
966,32.2
967,32.233333333333334
968,32.266666666666666
969,32.3
970,32.333333333333336
971,32.36666666666667
972,32.4
973,32.43333333333333
974,32.46666666666667
975,32.5
976,32.53333333333333
977,32.56666666666666
978,32.6
979,32.63333333333333
980,32.666666666666664
981,32.7
982,32.733333333333334
983,32.766666666666666
984,32.8
985,32.833333333333336
986,32.86666666666667
987,32.9
988,32.93333333333333
989,32.96666666666667
990,33.0
991,33.03333333333333
992,33.06666666666666
993,33.1
994,33.13333333333333
995,33.166666666666664
996,33.2
997,33.233333333333334
998,33.266666666666666
999,33.3
1000,33.333333333333336
1001,33.36666666666667
1002,33.4
1003,33.43333333333333
1004,33.46666666666667
1005,33.5
1006,33.53333333333333
1007,33.56666666666666
1008,33.6
1009,33.63333333333333
1010,33.666666666666664
1011,33.7
1012,33.733333333333334
1013,33.766666666666666
1014,33.8
1015,33.833333333333336
1016,33.86666666666667
1017,33.9
1018,33.93333333333333
1019,33.96666666666667
1020,34.0
1021,34.03333333333333
1022,34.06666666666666
1023,34.1
1024,34.13333333333333
1025,34.166666666666664
1026,34.2
1027,34.233333333333334
1028,34.266666666666666
1029,34.3
1030,34.333333333333336
1031,34.36666666666667
1032,34.4
1033,34.43333333333333
1034,34.46666666666667
1035,34.5
1036,34.53333333333333
1037,34.56666666666666
1038,34.6
1039,34.63333333333333
1040,34.666666666666664
1041,34.7
1042,34.733333333333334
1043,34.766666666666666
1044,34.8
1045,34.833333333333336
1046,34.86666666666667
1047,34.9
1048,34.93333333333333
1049,34.96666666666667
1050,35.0
1051,35.03333333333333
1052,35.06666666666666
1053,35.1
1054,35.13333333333333
1055,35.166666666666664
1056,35.2
1057,35.233333333333334
1058,35.266666666666666
1059,35.3
1060,35.333333333333336
1061,35.36666666666667
1062,35.4
1063,35.43333333333333
1064,35.46666666666667
1065,35.5
1066,35.53333333333333
1067,35.56666666666666
1068,35.6
1069,35.63333333333333
1070,35.666666666666664
1071,35.7
1072,35.733333333333334
1073,35.766666666666666
1074,35.8
1075,35.833333333333336
1076,35.86666666666667
1077,35.9
1078,35.93333333333333
1079,35.96666666666667
1080,36.0
1081,36.03333333333333
1082,36.06666666666666
1083,36.1
1084,36.13333333333333
1085,36.166666666666664
1086,36.2
1087,36.233333333333334
1088,36.266666666666666
1089,36.3
1090,36.333333333333336
1091,36.36666666666667
1092,36.4
1093,36.43333333333333
1094,36.46666666666667
1095,36.5
1096,36.53333333333333
1097,36.56666666666666
1098,36.6
1099,36.63333333333333
1100,36.666666666666664
1101,36.7
1102,36.733333333333334
1103,36.766666666666666
1104,36.8
1105,36.833333333333336
1106,36.86666666666667
1107,36.9
1108,36.93333333333333
1109,36.96666666666667
1110,37.0
1111,37.03333333333333
1112,37.06666666666666
1113,37.1
1114,37.13333333333333
1115,37.166666666666664
1116,37.2
1117,37.233333333333334
1118,37.266666666666666
1119,37.3
1120,37.333333333333336
1121,37.36666666666667
1122,37.4
1123,37.43333333333333
1124,37.46666666666667
1125,37.5
1126,37.53333333333333
1127,37.56666666666666
1128,37.6
1129,37.63333333333333
1130,37.666666666666664
1131,37.7
1132,37.733333333333334
1133,37.766666666666666
1134,37.8
1135,37.833333333333336
1136,37.86666666666667
1137,37.9
1138,37.93333333333333
1139,37.96666666666667
1140,38.0
1141,38.03333333333333
1142,38.06666666666666
1143,38.1
1144,38.13333333333333
1145,38.166666666666664
1146,38.2
1147,38.233333333333334
1148,38.266666666666666
1149,38.3
1150,38.333333333333336
1151,38.36666666666667
1152,38.4
1153,38.43333333333333
1154,38.46666666666667
1155,38.5
1156,38.53333333333333
1157,38.56666666666666
1158,38.6
1159,38.63333333333333
1160,38.666666666666664
1161,38.7
1162,38.733333333333334
1163,38.766666666666666
1164,38.8
1165,38.833333333333336
1166,38.86666666666667
1167,38.9
1168,38.93333333333333
1169,38.96666666666667
1170,39.0
1171,39.03333333333333
1172,39.06666666666666
1173,39.1
1174,39.13333333333333
1175,39.166666666666664
1176,39.2
1177,39.233333333333334
1178,39.266666666666666
1179,39.3
1180,39.333333333333336
1181,39.36666666666667
1182,39.4
1183,39.43333333333333
1184,39.46666666666667
1185,39.5
1186,39.53333333333333
1187,39.56666666666666
1188,39.6
1189,39.63333333333333
1190,39.666666666666664
1191,39.7
1192,39.733333333333334
1193,39.766666666666666
1194,39.8
1195,39.833333333333336
1196,39.86666666666667
1197,39.9
1198,39.93333333333333
1199,39.96666666666667
1200,40.0
1201,40.03333333333333
1202,40.06666666666666
1203,40.1
1204,40.13333333333333
1205,40.166666666666664
1206,40.2
1207,40.233333333333334
1208,40.266666666666666
1209,40.3
1210,40.333333333333336
1211,40.36666666666667
1212,40.4
1213,40.43333333333333
1214,40.46666666666667
1215,40.5
1216,40.53333333333333
1217,40.56666666666666
1218,40.6
1219,40.63333333333333
1220,40.666666666666664
1221,40.7
1222,40.733333333333334
1223,40.766666666666666
1224,40.8
1225,40.833333333333336
1226,40.86666666666667
1227,40.9
1228,40.93333333333333
1229,40.96666666666667
1230,41.0
1231,41.03333333333333
1232,41.06666666666666
1233,41.1
1234,41.13333333333333
1235,41.166666666666664
1236,41.2
1237,41.233333333333334
1238,41.266666666666666
1239,41.3
1240,41.333333333333336
1241,41.36666666666667
1242,41.4
1243,41.43333333333333
1244,41.46666666666667
1245,41.5
1246,41.53333333333333
1247,41.56666666666666
1248,41.6
1249,41.63333333333333
1250,41.666666666666664
1251,41.7
1252,41.733333333333334
1253,41.766666666666666
1254,41.8
1255,41.833333333333336
1256,41.86666666666667
1257,41.9
1258,41.93333333333333
1259,41.96666666666667
1260,42.0
1261,42.03333333333333
1262,42.06666666666666
1263,42.1
1264,42.13333333333333
1265,42.166666666666664
1266,42.2
1267,42.233333333333334
1268,42.266666666666666
1269,42.3
1270,42.333333333333336
1271,42.36666666666667
1272,42.4
1273,42.43333333333333
1274,42.46666666666667
1275,42.5
1276,42.53333333333333
1277,42.56666666666666
1278,42.6
1279,42.63333333333333
1280,42.666666666666664
1281,42.7
1282,42.733333333333334
1283,42.766666666666666
1284,42.8
1285,42.833333333333336
1286,42.86666666666667
1287,42.9
1288,42.93333333333333
1289,42.96666666666667
1290,43.0
1291,43.03333333333333
1292,43.06666666666666
1293,43.1
1294,43.13333333333333
1295,43.166666666666664
1296,43.2
1297,43.233333333333334
1298,43.266666666666666
1299,43.3
1300,43.333333333333336
1301,43.36666666666667
1302,43.4
1303,43.43333333333333
1304,43.46666666666667
1305,43.5
1306,43.53333333333333
1307,43.56666666666666
1308,43.6
1309,43.63333333333333
1310,43.666666666666664
1311,43.7
1312,43.733333333333334
1313,43.766666666666666
1314,43.8
1315,43.833333333333336
1316,43.86666666666667
1317,43.9
1318,43.93333333333333
1319,43.96666666666667
1320,44.0
1321,44.03333333333333
1322,44.06666666666666
1323,44.1
1324,44.13333333333333
1325,44.166666666666664
1326,44.2
1327,44.233333333333334
1328,44.266666666666666
1329,44.3
1330,44.333333333333336
1331,44.36666666666667
1332,44.4
1333,44.43333333333333
1334,44.46666666666667
1335,44.5
1336,44.53333333333333
1337,44.56666666666666
1338,44.6
1339,44.63333333333333
1340,44.666666666666664
1341,44.7
1342,44.733333333333334
1343,44.766666666666666
1344,44.8
1345,44.833333333333336
1346,44.86666666666667
1347,44.9
1348,44.93333333333333
1349,44.96666666666667
1350,45.0
1351,45.03333333333333
1352,45.06666666666666
1353,45.1
1354,45.13333333333333
1355,45.166666666666664
1356,45.2
1357,45.233333333333334
1358,45.266666666666666
1359,45.3
1360,45.333333333333336
1361,45.36666666666667
1362,45.4
1363,45.43333333333333
1364,45.46666666666667
1365,45.5
1366,45.53333333333333
1367,45.56666666666666
1368,45.6
1369,45.63333333333333
1370,45.666666666666664
1371,45.7
1372,45.733333333333334
1373,45.766666666666666
1374,45.8
1375,45.833333333333336
1376,45.86666666666667
1377,45.9
1378,45.93333333333333
1379,45.96666666666667
1380,46.0
1381,46.03333333333333
1382,46.06666666666666
1383,46.1
1384,46.13333333333333
1385,46.166666666666664
1386,46.2
1387,46.233333333333334
1388,46.266666666666666
1389,46.3
1390,46.333333333333336
1391,46.36666666666667
1392,46.4
1393,46.43333333333333
1394,46.46666666666667
1395,46.5
1396,46.53333333333333
1397,46.56666666666666
1398,46.6
1399,46.63333333333333
1400,46.666666666666664
1401,46.7
1402,46.733333333333334
1403,46.766666666666666
1404,46.8
1405,46.833333333333336
1406,46.86666666666667
1407,46.9
1408,46.93333333333333
1409,46.96666666666667
1410,47.0
1411,47.03333333333333
1412,47.06666666666666
1413,47.1
1414,47.13333333333333
1415,47.166666666666664
1416,47.2
1417,47.233333333333334
1418,47.266666666666666
1419,47.3
1420,47.333333333333336
1421,47.36666666666667
1422,47.4
1423,47.43333333333333
1424,47.46666666666667
1425,47.5
1426,47.53333333333333
1427,47.56666666666666
1428,47.6
1429,47.63333333333333
1430,47.666666666666664
1431,47.7
1432,47.733333333333334
1433,47.766666666666666
1434,47.8
1435,47.833333333333336
1436,47.86666666666667
1437,47.9
1438,47.93333333333333
1439,47.96666666666667
1440,48.0
1441,48.03333333333333
1442,48.06666666666666
1443,48.1
1444,48.13333333333333
1445,48.166666666666664
1446,48.2
1447,48.233333333333334
1448,48.266666666666666
1449,48.3
1450,48.333333333333336
1451,48.36666666666667
1452,48.4
1453,48.43333333333333
1454,48.46666666666667
1455,48.5
1456,48.53333333333333
1457,48.56666666666666
1458,48.6
1459,48.63333333333333
1460,48.666666666666664
1461,48.7
1462,48.733333333333334
1463,48.766666666666666
1464,48.8
1465,48.833333333333336
1466,48.86666666666667
1467,48.9
1468,48.93333333333333
1469,48.96666666666667
1470,49.0
1471,49.03333333333333
1472,49.06666666666666
1473,49.1
1474,49.13333333333333
1475,49.166666666666664
1476,49.2
1477,49.233333333333334
1478,49.266666666666666
1479,49.3
1480,49.333333333333336
1481,49.36666666666667
1482,49.4
1483,49.43333333333333
1484,49.46666666666667
1485,49.5
1486,49.53333333333333
1487,49.56666666666666
1488,49.6
1489,49.63333333333333
1490,49.666666666666664
1491,49.7
1492,49.733333333333334
1493,49.766666666666666
1494,49.8
1495,49.833333333333336
1496,49.86666666666667
1497,49.9
1498,49.93333333333333
1499,49.96666666666667
1500,50.0
1501,50.03333333333333
1502,50.06666666666666
1503,50.1
1504,50.13333333333333
1505,50.166666666666664
1506,50.2
1507,50.233333333333334
1508,50.266666666666666
1509,50.3
1510,50.333333333333336
1511,50.36666666666667
1512,50.4
1513,50.43333333333333
1514,50.46666666666667
1515,50.5
1516,50.53333333333333
1517,50.56666666666666
1518,50.6
1519,50.63333333333333
1520,50.666666666666664
1521,50.7
1522,50.733333333333334
1523,50.766666666666666
1524,50.8
1525,50.833333333333336
1526,50.86666666666667
1527,50.9
1528,50.93333333333333
1529,50.96666666666667
1530,51.0
1531,51.03333333333333
1532,51.06666666666666
