Time_s,FPOGX,FPOGY,FPOGV,CX,CY
3.0666666666666664,0.6635706428354807,0.6538013823876153,1,0.66,0.66
3.0833333333333335,0.6632716355434838,0.6519948156545174,1,0.66,0.66
3.1,0.6496756272582854,0.6631297635638473,1,0.66,0.66
3.1166666666666667,0.6636255469239424,0.6607940277023979,1,0.66,0.66
3.1333333333333333,0.6695714354589782,0.6589155221059594,1,0.66,0.66
3.15,0.669524866581275,0.6582599599714909,1,0.66,0.66
3.1666666666666665,0.6766790421852351,0.6534758012234977,1,0.66,0.66
3.183333333333333,0.6738603568821298,0.6550034967449265,1,0.66,0.66
3.2,0.6662751360661447,0.6550709215641538,1,0.66,0.66
3.216666666666667,0.6575442190664568,0.6625596111982961,1,0.66,0.66
3.2333333333333334,0.6674894709654176,0.6583219729277441,1,0.66,0.66
3.25,0.6604377480508944,0.6547026333936729,1,0.66,0.66
3.2666666666666666,0.6625223755554921,0.6561715187835147,1,0.66,0.66
3.283333333333333,0.6645968317241479,0.6613292657394987,1,0.66,0.66
3.3,0.6596243111818635,0.6543682375274047,1,0.66,0.66
3.3166666666666664,0.6593775942333377,0.6513936068832009,1,0.66,0.66
3.3333333333333335,0.6567903522330923,0.6534052195218704,1,0.66,0.66
3.35,0.664886216430363,0.6572738350728291,1,0.66,0.66
3.3666666666666667,,,0,0.66,0.66
3.3833333333333333,0.6677618855871811,0.656525718981547,1,0.66,0.66
3.4,0.6697010585476008,0.6591624169465384,1,0.66,0.66
3.4166666666666665,0.6728506312922767,0.6489879798268571,1,0.66,0.66
3.433333333333333,0.670151203319217,0.6604572265509244,1,0.66,0.66
3.4499999999999997,0.6635640816079595,0.6559271983879108,1,0.66,0.66
3.466666666666667,0.6616934955512421,0.6651613519088854,1,0.66,0.66
3.4833333333333334,0.6615044579227284,0.6683337022444195,1,0.66,0.66
3.5,0.6711457997640126,0.6649264168798134,1,0.66,0.66
3.5166666666666666,0.6621337762813637,0.64799195367377,1,0.66,0.66
3.533333333333333,0.6740579786457505,0.6470026920290285,1,0.66,0.66
3.55,0.6671359236251573,0.6554434686898911,1,0.66,0.66
3.5666666666666664,0.6616748856314404,0.6588222899577919,1,0.66,0.66
3.5833333333333335,0.6657945531906313,0.6468837486575366,1,0.66,0.66
3.6,0.6627469989744298,0.660771676725588,1,0.66,0.66
3.6166666666666667,0.6612698576076366,0.6500231441744767,1,0.66,0.66
3.6333333333333333,0.661115092697433,0.6592432114623915,1,0.66,0.66
3.65,0.6614715088873786,0.6557641347943306,1,0.66,0.66
3.6666666666666665,0.6626738090703594,0.6483799824917144,1,0.66,0.66
3.683333333333333,0.6614330915486498,0.6516592777404171,1,0.66,0.66
3.6999999999999997,0.6670368232018643,0.6569911814138275,1,0.66,0.66
3.716666666666667,0.6655633833737995,0.6603405866021053,1,0.66,0.66
3.7333333333333334,0.6618321042900165,0.6584506724809015,1,0.66,0.66
3.75,0.6642927737779839,0.6534101352066848,1,0.66,0.66
3.7666666666666666,0.6713626104668148,0.6663120798148432,1,0.66,0.66
3.783333333333333,0.6595380514617001,0.6611992929073577,1,0.66,0.66
3.8,0.6655351850406186,0.6646161225395405,1,0.66,0.66
3.8166666666666664,0.6675276068537394,0.6515234123476066,1,0.66,0.66
3.8333333333333335,0.6639576296021059,0.655325078343723,1,0.66,0.66
3.85,0.6637123098399378,0.6667854588741673,1,0.66,0.66
3.8666666666666667,0.6674565145327187,0.6524630059155837,1,0.66,0.66
3.8833333333333333,0.6698813947582838,0.6578559212576537,1,0.66,0.66
3.9,0.668960294671238,0.6627636732451168,1,0.66,0.66
3.9166666666666665,0.6717089107292284,0.6679987531700565,1,0.66,0.66
3.933333333333333,0.6642929159123049,0.6520546058441326,1,0.66,0.66
3.9499999999999997,0.6639590411341444,0.6565162008129964,1,0.66,0.66
3.966666666666667,0.6706469346209851,0.6636745647915107,1,0.66,0.66
3.9833333333333334,0.6574834577029488,0.6548564692839763,1,0.66,0.66
4.0,0.6568810866424283,0.6573599653614737,1,0.66,0.66
4.016666666666667,0.6672812482640365,0.6571695529093394,1,0.66,0.66
4.033333333333333,0.6570978834265742,0.6532310293654688,1,0.66,0.66
4.05,0.6652487478339305,0.6633292921007461,1,0.66,0.66
4.066666666666666,0.6678470994226638,0.658024968073212,1,0.66,0.66
4.083333333333333,0.6687703496721287,0.6547669323619095,1,0.66,0.66
4.1,0.6600017481094816,0.6563647271331348,1,0.66,0.66
4.116666666666666,0.6548241637182173,0.660177500367722,1,0.66,0.66
4.133333333333333,0.6711149258366936,0.6578740506157174,1,0.66,0.66
4.15,0.6708135621576267,0.6532222120823379,1,0.66,0.66
4.166666666666667,0.6748175705184379,0.6563637706411805,1,0.66,0.66
4.183333333333334,0.6619053772740877,0.6568109794713323,1,0.66,0.66
4.2,0.6622625705868934,0.6592630193069924,1,0.66,0.66
4.216666666666667,0.6580314103510044,0.6582216068009163,1,0.66,0.66
4.233333333333333,0.6760136754024227,0.6511769250807801,1,0.66,0.66
4.25,0.6704287117389951,0.6636452675637645,1,0.66,0.66
4.266666666666667,0.6630669158073556,0.6572529436717014,1,0.66,0.66
4.283333333333333,0.6651236771764684,0.6539697633455461,1,0.66,0.66
4.3,0.6624756773064745,0.654900153016723,1,0.66,0.66
4.316666666666666,0.6657608570528909,0.6564507580785384,1,0.66,0.66
4.333333333333333,0.6688067576234366,0.6560360073432848,1,0.66,0.66
4.35,0.6689738082884581,0.6562659640905258,1,0.66,0.66
4.366666666666666,0.663642353822002,0.6611048927949237,1,0.66,0.66
4.383333333333333,0.6521263668906899,0.6629242037964234,1,0.66,0.66
4.4,0.6541242374615349,0.662996280046451,1,0.66,0.66
4.416666666666667,0.6701138242184936,0.648006527851556,1,0.66,0.66
4.433333333333334,0.6617168283482706,0.6599845657681039,1,0.66,0.66
4.45,0.6533586387063391,0.6552385475351217,1,0.66,0.66
4.466666666666667,0.6771343084210534,0.6598897190233758,1,0.66,0.66
4.483333333333333,0.6619682974089516,0.6533159297054723,1,0.66,0.66
4.5,0.6580704408082263,0.650426693778305,1,0.66,0.66
4.516666666666667,0.6711282195561618,0.6573129982285437,1,0.66,0.66
4.533333333333333,0.670801769866455,0.6569869329232068,1,0.66,0.66
4.55,0.6633707322070796,0.6555268373188612,1,0.66,0.66
4.566666666666666,0.6628762407709586,0.657561984944838,1,0.66,0.66
4.583333333333333,0.6706588424861447,0.6601111539471035,1,0.66,0.66
4.6,0.6599520204692693,0.6504204763240324,1,0.66,0.66
4.616666666666666,0.6616974255748419,0.6550225826772463,1,0.66,0.66
4.633333333333333,0.6625955146532163,0.6590638849408407,1,0.66,0.66
4.65,0.6746307574844292,0.6540806121295194,1,0.66,0.66
4.666666666666667,0.6638291475568292,0.6554126377157514,1,0.66,0.66
4.683333333333334,0.6640244225948538,0.6620077655251522,1,0.66,0.66
4.7,0.6710695390631642,0.6496406712688646,1,0.66,0.66
4.716666666666667,0.6697479327536703,0.6586362844076599,1,0.66,0.66
4.733333333333333,0.664224640444214,0.6644890194210905,1,0.66,0.66
4.75,0.6655129589230028,0.6570825337219188,1,0.66,0.66
4.766666666666667,0.6627783832481565,0.6581696453990552,1,0.66,0.66
4.783333333333333,0.6594442710677599,0.6552735672097197,1,0.66,0.66
4.8,0.661936907548292,0.6576624178743191,1,0.66,0.66
4.816666666666666,0.6637161267142818,0.6569182362063226,1,0.66,0.66
4.833333333333333,0.668172538149844,0.6553151522810855,1,0.66,0.66
4.85,0.6677083629126433,0.6570698615769673,1,0.66,0.66
4.866666666666666,0.6701454873003593,0.6592953395794668,1,0.66,0.66
4.883333333333333,0.6710495398758891,0.6522225172058321,1,0.66,0.66
4.9,0.66246975855201,0.6561943572424143,1,0.66,0.66
4.916666666666667,0.6572564274336745,0.655122230205265,1,0.66,0.66
4.933333333333334,0.6731139276131928,0.6584426147961941,1,0.66,0.66
4.95,0.6513170856497039,0.6501529633469494,1,0.66,0.66
4.966666666666667,0.6696006724880101,0.6596068025662464,1,0.66,0.66
4.983333333333333,0.6716969338120353,0.6604743603161279,1,0.66,0.66
5.0,0.6755162692112207,0.6523832529106539,1,0.66,0.66
5.016666666666667,0.6668817422657318,0.6603681425552517,1,0.66,0.66
5.033333333333333,0.6607053750561327,0.6682273156113724,1,0.66,0.66
5.05,,,0,0.66,0.66
5.066666666666666,0.6632029623468622,0.6587550385448593,1,0.66,0.66
5.083333333333333,0.6681376932400138,0.6583897534033626,1,0.66,0.66
5.1,0.6664597255956024,0.6489877540022589,1,0.66,0.66
5.116666666666666,0.6658599481319122,0.6518185306875701,1,0.66,0.66
5.133333333333333,0.6666564338148975,0.6596184978139323,1,0.66,0.66
5.15,0.660619495106578,0.6587599535567206,1,0.66,0.66
5.166666666666667,0.6647998236687599,0.6528609855264736,1,0.66,0.66
5.183333333333334,0.6699078194632796,0.6556064599236182,1,0.66,0.66
5.2,0.6649883331926993,0.6611680773654172,1,0.66,0.66
5.216666666666667,0.6587962555420154,0.6528523911253742,1,0.66,0.66
5.233333333333333,0.6648444089747976,0.6547940155686535,1,0.66,0.66
5.25,0.6688141648222752,0.6608900048298277,1,0.66,0.66
5.266666666666667,0.6674074712948233,0.656729104135183,1,0.66,0.66
5.283333333333333,0.6636829726496607,0.6517252664479137,1,0.66,0.66
5.3,0.6710406950570816,0.6593028037050134,1,0.66,0.66
5.316666666666666,0.6637869552255813,0.6638139810439843,1,0.66,0.66
5.333333333333333,0.6669314575082645,0.65654526554983,1,0.66,0.66
5.35,0.5103089986441901,0.5007491370704211,1,0.5,0.5
5.366666666666666,0.5150906807516552,0.5049032766312511,1,0.5,0.5
5.383333333333333,0.5004360121621837,0.49308019121864255,1,0.5,0.5
5.4,0.49998424857989104,0.4936189720264529,1,0.5,0.5
5.416666666666667,0.5062523310733059,0.4912035459317026,1,0.5,0.5
5.433333333333334,0.5012822282848536,0.49596121429701395,1,0.5,0.5
5.45,0.5089717612022072,0.5047334895309701,1,0.5,0.5
5.466666666666667,0.5027334665364154,0.503733670455459,1,0.5,0.5
5.483333333333333,0.5003982203139553,0.4972907122369577,1,0.5,0.5
5.5,0.5123494972716829,0.5060988143143919,1,0.5,0.5
5.516666666666667,0.5071389961254879,0.5045232105015656,1,0.5,0.5
5.533333333333333,0.4987980535279354,0.49364281916677516,1,0.5,0.5
5.55,0.5087836574023187,0.5006159849736718,1,0.5,0.5
5.566666666666666,0.5028249805223772,0.4893296918256668,1,0.5,0.5
5.583333333333333,0.5041539324634107,0.48666920465041724,1,0.5,0.5
5.6,0.5066810583989297,0.496672385748553,1,0.5,0.5
5.616666666666666,0.5053993212387994,0.4946442861493554,1,0.5,0.5
5.633333333333333,0.4924571884640612,0.49695031357716196,1,0.5,0.5
5.65,0.5061024202341806,0.4908198164915258,1,0.5,0.5
5.666666666666667,0.50879361867258,0.4861114950140442,1,0.5,0.5
5.683333333333334,0.5098044747933926,0.4966754099000165,1,0.5,0.5
5.7,0.5066215806252088,0.49989777229220206,1,0.5,0.5
5.716666666666667,0.5047629578726126,0.49403163999617966,1,0.5,0.5
5.733333333333333,0.5163369121825192,0.4920965633505895,1,0.5,0.5
5.75,0.504104160705692,0.4998499034213545,1,0.5,0.5
5.766666666666667,0.5019925545768444,0.48820180294410104,1,0.5,0.5
5.783333333333333,0.5096492588610796,0.4882868426960172,1,0.5,0.5
5.8,0.5026728334554593,0.49255822039734837,1,0.5,0.5
5.816666666666666,0.4994994847414993,0.4943377952543104,1,0.5,0.5
5.833333333333333,0.5063578911569341,0.5006551639176607,1,0.5,0.5
5.85,0.5035130338214937,0.4904007997356882,1,0.5,0.5
5.866666666666666,0.5167523708727082,0.49572030889020674,1,0.5,0.5
5.883333333333333,0.49938599951021445,0.4961383736632202,1,0.5,0.5
5.9,0.5056663776440581,0.5060613642115551,1,0.5,0.5
5.916666666666667,0.4997464789628539,0.49270096924987405,1,0.5,0.5
5.933333333333334,0.5068352255878597,0.494598156503384,1,0.5,0.5
5.95,0.5091907575310199,0.504081413123024,1,0.5,0.5
5.966666666666667,0.5038460105985653,0.4965949946557056,1,0.5,0.5
5.983333333333333,0.5045236599094085,0.4987338566822048,1,0.5,0.5
6.0,0.34296937230325125,0.6618720180323224,1,0.33,0.66
6.016666666666667,0.33020500345030473,0.6598950455883924,1,0.33,0.66
6.033333333333333,0.33883800444650347,0.6625293914312872,1,0.33,0.66
6.05,0.3427518942691066,0.6558501378329541,1,0.33,0.66
6.066666666666666,0.328888633226222,0.6575818519705472,1,0.33,0.66
6.083333333333333,0.33668417956915253,0.66322659154261,1,0.33,0.66
6.1,0.33329249960714724,0.665282555006624,1,0.33,0.66
6.116666666666666,0.3280542781217713,0.6580464698737518,1,0.33,0.66
6.133333333333333,0.3386724340787636,0.6603031466050224,1,0.33,0.66
6.15,0.33896691006350815,0.6686678066585536,1,0.33,0.66
6.166666666666667,0.33362018558348805,0.6571420438696511,1,0.33,0.66
6.183333333333334,0.34033901418051005,0.6618645821345381,1,0.33,0.66
6.2,0.33396385587269584,0.6538623675305894,1,0.33,0.66
6.216666666666667,0.3403172479364512,0.6560811566508761,1,0.33,0.66
6.233333333333333,0.32998104575978204,0.661261144577742,1,0.33,0.66
6.25,0.33369291067811424,0.6549404284893195,1,0.33,0.66
6.266666666666667,0.3324316696520748,0.6632458410378077,1,0.33,0.66
6.283333333333333,0.34230838820442355,0.6551061901610146,1,0.33,0.66
6.3,0.3316533802404537,0.6583532455548933,1,0.33,0.66
6.316666666666666,0.3282672335992897,0.6636154814857831,1,0.33,0.66
6.333333333333333,0.34619809150937475,0.6532162608629217,1,0.33,0.66
6.35,0.339137194038548,0.6560057110363888,1,0.33,0.66
6.366666666666666,0.3373734661351343,0.6636159223222747,1,0.33,0.66
6.383333333333333,0.33348923077215603,0.658748761972371,1,0.33,0.66
6.4,0.34170095983408055,0.6557502114200613,1,0.33,0.66
6.416666666666667,0.332747304509339,0.651096256526083,1,0.33,0.66
6.433333333333334,0.3304182306233942,0.6466102548865469,1,0.33,0.66
6.45,0.3386627054814716,0.656243261484954,1,0.33,0.66
6.466666666666667,0.3264689525160885,0.649287359180947,1,0.33,0.66
6.483333333333333,0.3290962418932114,0.6605160438434291,1,0.33,0.66
6.5,0.3315087228415797,0.658619362924498,1,0.33,0.66
6.516666666666667,0.32825933071925845,0.6463936516939054,1,0.33,0.66
6.533333333333333,0.3447316005131131,0.6596445307415899,1,0.33,0.66
6.55,0.3220316355204189,0.654054885062513,1,0.33,0.66
6.566666666666666,0.3254668196358715,0.6604376903371152,1,0.33,0.66
6.583333333333333,0.3356786898229618,0.6593120301588393,1,0.33,0.66
6.6,0.33604115158918146,0.657138646819459,1,0.33,0.66
6.616666666666666,0.3408287739197698,0.6544527498087157,1,0.33,0.66
6.633333333333333,0.33592796015861864,0.6543008840704113,1,0.33,0.66
6.6499999999999995,0.3320211452347396,0.662428622041522,1,0.33,0.66
6.666666666666667,0.3410154845726492,0.6548013676735268,1,0.33,0.66
